Date,End_Date,Type,mahadasha_lord,antardasha_lord,pratyantardasha_lord,Planet,Parent_Planet,Auspiciousness_Score,Dasha_Lord_Strength,Arishta_Protections,Protection_Score,Sun_Moon_Support,D1_Score,D9_Score,D10_Score,D9_Sign,D10_Sign,D9_Vargottama,D10_Vargottama,D10_Deity,D10_Career,Triple_Chart_Effect,Astrological_Significance
2106-05-13,2106-06-29,MD-AD-PD,Mars,Mercury,Jupiter,Jupiter,Mercury,7.93,3.81,0,0.0,0.65,4.42,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Mercury sub-period (benefic); Jupiter sub-sub-period (benefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects; D9 reveals hidden potential
2106-06-29,2106-08-23,MD-AD-PD,Mars,Mercury,Saturn,Saturn,Mercury,8.08,4.21,1,1.0,0.5733333333333334,4.82,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in moderate strength; moderate protective influence; balanced solar-lunar influence; Mercury sub-period (benefic); Saturn sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects; D9 reveals hidden potential
2106-08-28,2106-09-06,MD-AD-PD,Mars,Mercury,Ketu,Ketu,Mercury,7.75,3.11,0,0.0,0.61875,3.92,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Mercury sub-period (benefic); Ketu sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects; D9 reveals hidden potential
2106-08-28,2107-01-22,MD-AD,Mars,Ketu,,Ketu,Mars,7.57,2.54,0,0.0,0.61875,3.44,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Ketu sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects; D9 reveals hidden potential
2106-09-06,2106-09-30,MD-AD-PD,Mars,Ketu,Venus,Venus,Ketu,7.51,1.94,0,0.0,0.5420833333333334,3.27,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Ketu sub-period (malefic); Venus sub-sub-period (benefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects; D9 reveals hidden potential
2106-09-30,2106-10-07,MD-AD-PD,Mars,Ketu,Sun,Sun,Ketu,7.25,2.54,0,0.0,0.14666666666666667,2.58,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Ketu sub-period (malefic); Sun sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects
2106-10-07,2106-10-19,MD-AD-PD,Mars,Ketu,Moon,Moon,Ketu,7.26,2.23,0,0.0,0.10666666666666666,2.59,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Ketu sub-period (malefic); Moon sub-sub-period (benefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects
2106-10-19,2106-10-28,MD-AD-PD,Mars,Ketu,Mars,Mars,Ketu,8.01,4.81,3,1.0,0.15,4.63,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in moderate strength; triple Arishta-Bhanga protection; challenging luminaries configuration; Ketu sub-period (malefic); Mars sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects; D9 reveals hidden potential
2106-10-28,2106-11-19,MD-AD-PD,Mars,Ketu,Rahu,Rahu,Ketu,7.49,4.45,0,0.0,0.0,3.23,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in moderate strength; challenging luminaries configuration; Ketu sub-period (malefic); Rahu sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects; D9 reveals hidden potential
2106-11-19,2106-12-08,MD-AD-PD,Mars,Ketu,Jupiter,Jupiter,Ketu,7.28,1.47,0,0.0,0.3,2.66,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Ketu sub-period (malefic); Jupiter sub-sub-period (benefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects
2106-12-08,2106-12-31,MD-AD-PD,Mars,Ketu,Saturn,Saturn,Ketu,7.28,1.31,1,1.0,0.18333333333333332,2.65,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Ketu sub-period (malefic); Saturn sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects
2106-12-31,2107-01-20,MD-AD-PD,Mars,Ketu,Mercury,Mercury,Ketu,8.18,6.92,1,1.0,0.18333333333333332,5.09,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in moderate strength; moderate protective influence; challenging luminaries configuration; Ketu sub-period (malefic); Mercury sub-sub-period (benefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects; D9 reveals hidden potential
2107-01-22,2107-04-01,MD-AD-PD,Mars,Ketu,Venus,Venus,Ketu,7.96,6.92,0,0.0,0.10666666666666666,4.5,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in moderate strength; challenging luminaries configuration; Ketu sub-period (malefic); Venus sub-sub-period (benefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects; D9 reveals hidden potential
2107-01-22,2108-03-17,MD-AD,Mars,Venus,,Venus,Mars,8.16,7.9,0,0.0,0.10666666666666666,5.04,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in strong; challenging luminaries configuration; Venus sub-period (benefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects; D9 reveals hidden potential
2107-04-01,2107-04-22,MD-AD-PD,Mars,Venus,Sun,Sun,Venus,7.71,4.4,0,0.0,0.3,3.81,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in moderate strength; challenging luminaries configuration; Venus sub-period (benefic); Sun sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects; D9 reveals hidden potential
2107-04-22,2107-05-27,MD-AD-PD,Mars,Venus,Moon,Moon,Venus,8.68,7.75,1,1.0,0.5333333333333333,6.44,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Strong Buy | Career-Excel,Mars dasha (malefic); lord in strong; moderate protective influence; balanced solar-lunar influence; Venus sub-period (benefic); Moon sub-sub-period (benefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects; D9 reveals hidden potential
2107-05-27,2107-06-20,MD-AD-PD,Mars,Venus,Mars,Mars,Venus,8.17,6.76,1,1.0,0.3458333333333333,5.06,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in moderate strength; moderate protective influence; challenging luminaries configuration; Venus sub-period (benefic); Mars sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects; D9 reveals hidden potential
2107-06-20,2107-08-21,MD-AD-PD,Mars,Venus,Rahu,Rahu,Venus,7.84,3.67,0,0.0,0.5733333333333334,4.18,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Venus sub-period (benefic); Rahu sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects; D9 reveals hidden potential
2107-08-21,2107-10-15,MD-AD-PD,Mars,Venus,Jupiter,Jupiter,Venus,7.55,1.13,0,0.0,0.61875,3.4,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Venus sub-period (benefic); Jupiter sub-sub-period (benefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects; D9 reveals hidden potential
2107-10-15,2107-12-20,MD-AD-PD,Mars,Venus,Saturn,Saturn,Venus,7.97,5.15,1,1.0,0.22333333333333333,4.53,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in moderate strength; moderate protective influence; challenging luminaries configuration; Venus sub-period (benefic); Saturn sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects; D9 reveals hidden potential
2107-12-20,2108-02-16,MD-AD-PD,Mars,Venus,Mercury,Mercury,Venus,7.4,2.19,0,0.0,0.18333333333333332,2.99,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Venus sub-period (benefic); Mercury sub-sub-period (benefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects
2108-02-16,2108-03-11,MD-AD-PD,Mars,Venus,Ketu,Ketu,Venus,7.75,4.05,1,1.0,0.10666666666666666,3.92,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in moderate strength; moderate protective influence; challenging luminaries configuration; Venus sub-period (benefic); Ketu sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects; D9 reveals hidden potential
2108-03-17,2108-07-21,MD-AD,Mars,Sun,,Sun,Mars,7.14,1.55,0,0.0,0.18333333333333332,2.29,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects
2108-03-17,2108-03-24,MD-AD-PD,Mars,Venus,Sun,Sun,Venus,7.21,1.25,0,0.0,0.18333333333333332,2.47,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Venus sub-period (benefic); Sun sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects
2108-03-24,2108-04-03,MD-AD-PD,Mars,Sun,Moon,Moon,Sun,7.32,1.78,0,0.0,0.3,2.77,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic); Moon sub-sub-period (benefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects
2108-04-03,2108-04-10,MD-AD-PD,Mars,Sun,Mars,Mars,Sun,7.17,1.55,0,0.0,0.22333333333333333,2.37,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic); Mars sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects
2108-04-10,2108-04-29,MD-AD-PD,Mars,Sun,Rahu,Rahu,Sun,7.18,1.62,0,0.0,0.22333333333333333,2.39,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic); Rahu sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects
2108-04-29,2108-05-15,MD-AD-PD,Mars,Sun,Jupiter,Jupiter,Sun,7.78,3.46,0,0.0,0.5733333333333334,4.01,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Sun sub-period (malefic); Jupiter sub-sub-period (benefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects; D9 reveals hidden potential
2108-05-15,2108-06-04,MD-AD-PD,Mars,Sun,Saturn,Saturn,Sun,7.92,4.42,1,1.0,0.65,4.38,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in moderate strength; moderate protective influence; balanced solar-lunar influence; Sun sub-period (malefic); Saturn sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects; D9 reveals hidden potential
2108-06-04,2108-06-22,MD-AD-PD,Mars,Sun,Mercury,Mercury,Sun,7.06,0.74,0,0.0,0.10666666666666666,2.05,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic); Mercury sub-sub-period (benefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects
2108-06-22,2108-06-29,MD-AD-PD,Mars,Sun,Ketu,Ketu,Sun,7.13,1.95,0,0.0,0.07333333333333333,2.24,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic); Ketu sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects
2108-06-29,2108-07-20,MD-AD-PD,Mars,Sun,Venus,Venus,Sun,7.1,1.07,0,0.0,0.10666666666666666,2.17,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic); Venus sub-sub-period (benefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects
2108-07-21,2109-02-16,MD-AD,Mars,Moon,,Moon,Mars,7.23,1.23,0,0.0,0.22333333333333333,2.53,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Moon sub-period (benefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects
2108-07-21,2108-08-08,MD-AD-PD,Mars,Sun,Moon,Moon,Sun,7.21,1.31,0,0.0,0.22333333333333333,2.46,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic); Moon sub-sub-period (benefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects
2108-08-08,2108-08-20,MD-AD-PD,Mars,Moon,Mars,Mars,Moon,7.36,1.79,0,0.0,0.3,2.87,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Moon sub-period (benefic); Mars sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects
2108-08-20,2108-09-20,MD-AD-PD,Mars,Moon,Rahu,Rahu,Moon,7.33,0.57,0,0.0,0.5020833333333333,2.8,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Moon sub-period (benefic); Rahu sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects
2108-09-20,2108-10-17,MD-AD-PD,Mars,Moon,Jupiter,Jupiter,Moon,7.65,3.62,0,0.0,0.14666666666666667,3.67,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Moon sub-period (benefic); Jupiter sub-sub-period (benefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects; D9 reveals hidden potential
2108-10-17,2108-11-19,MD-AD-PD,Mars,Moon,Saturn,Saturn,Moon,7.56,3.46,0,0.0,0.14666666666666667,3.42,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Moon sub-period (benefic); Saturn sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects; D9 reveals hidden potential
2108-11-19,2108-12-19,MD-AD-PD,Mars,Moon,Mercury,Mercury,Moon,8.39,4.33,2,1.0,0.65,5.64,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in moderate strength; strong protective cancellations; balanced solar-lunar influence; Moon sub-period (benefic); Mercury sub-sub-period (benefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects; D9 reveals hidden potential
2108-12-19,2108-12-31,MD-AD-PD,Mars,Moon,Ketu,Ketu,Moon,7.97,5.73,0,0.0,0.3,4.51,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in moderate strength; challenging luminaries configuration; Moon sub-period (benefic); Ketu sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects; D9 reveals hidden potential
2108-12-31,2109-02-03,MD-AD-PD,Mars,Moon,Venus,Venus,Moon,7.94,5.33,0,0.0,0.22333333333333333,4.42,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in moderate strength; challenging luminaries configuration; Moon sub-period (benefic); Venus sub-sub-period (benefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects; D9 reveals hidden potential
2109-02-03,2109-02-13,MD-AD-PD,Mars,Moon,Sun,Sun,Moon,7.32,2.47,0,0.0,0.10666666666666666,2.77,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Moon sub-period (benefic); Sun sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects
2109-03-25,2127-03-25,MD,Rahu,,,Rahu,,1.7753086419753088,0.3333333333333333,1,1.0,0.18333333333333332,2.3,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; D9 in Pisces
2109-03-25,2111-11-22,MD-AD,Rahu,Rahu,,Rahu,Rahu,1.78,0.33,1,1.0,0.18333333333333332,2.3,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; D9 in Pisces
2109-03-25,2109-08-16,MD-AD-PD,Mars,Rahu,Rahu,Rahu,Rahu,7.42,2.37,1,1.0,0.18333333333333332,3.04,10.0,10.0,Aries,Aries,Yes,Yes,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Buy | Career-Excel,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Rahu sub-period (malefic); Rahu sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Aries; D9 significantly strengthens long-term prospects; D9 reveals hidden potential
2109-08-16,2109-12-22,MD-AD-PD,Rahu,Rahu,Jupiter,Jupiter,Rahu,2.14,2.27,2,1.0,0.18333333333333332,3.28,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; challenging luminaries configuration; Jupiter sub-sub-period (benefic); D9 in Pisces; D9 indicates underlying challenges
2109-12-22,2110-05-22,MD-AD-PD,Rahu,Rahu,Saturn,Saturn,Rahu,1.83,1.52,1,1.0,0.22333333333333333,2.45,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Saturn sub-sub-period (malefic); D9 in Pisces
2110-05-22,2110-10-05,MD-AD-PD,Rahu,Rahu,Mercury,Mercury,Rahu,1.98,1.31,1,1.0,0.18333333333333332,2.84,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Mercury sub-sub-period (benefic); D9 in Pisces
2110-10-05,2110-11-30,MD-AD-PD,Rahu,Rahu,Ketu,Ketu,Rahu,2.16,1.77,2,1.0,0.22333333333333333,3.35,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; challenging luminaries configuration; Ketu sub-sub-period (malefic); D9 in Pisces; D9 indicates underlying challenges
2110-11-30,2111-05-09,MD-AD-PD,Rahu,Rahu,Venus,Venus,Rahu,1.95,1.77,0,0.0,0.3,2.77,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Venus sub-sub-period (benefic); D9 in Pisces
2111-05-09,2111-06-25,MD-AD-PD,Rahu,Rahu,Sun,Sun,Rahu,2.73,3.17,2,1.0,1.0,4.89,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; strong luminaries support; Sun sub-sub-period (malefic); D9 in Pisces; D9 indicates underlying challenges
2111-06-25,2111-09-13,MD-AD-PD,Rahu,Rahu,Moon,Moon,Rahu,1.63,0.33,0,0.0,0.10666666666666666,1.91,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Moon sub-sub-period (benefic); D9 in Pisces
2111-09-13,2111-11-08,MD-AD-PD,Rahu,Rahu,Mars,Mars,Rahu,1.93,1.15,0,0.0,0.5020833333333333,2.72,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Mars sub-sub-period (malefic); D9 in Pisces
2111-11-22,2114-04-04,MD-AD,Rahu,Jupiter,,Jupiter,Rahu,2.05,1.47,0,0.0,0.4625,3.05,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Jupiter sub-period (benefic); D9 in Pisces; D9 indicates underlying challenges
2111-11-22,2112-03-15,MD-AD-PD,Rahu,Rahu,Jupiter,Jupiter,Rahu,2.02,1.47,0,0.0,0.4625,2.96,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Jupiter sub-sub-period (benefic); D9 in Pisces
2112-03-15,2112-07-28,MD-AD-PD,Rahu,Jupiter,Saturn,Saturn,Jupiter,2.01,2.31,1,1.0,0.18333333333333332,2.94,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Jupiter sub-period (benefic); Saturn sub-sub-period (malefic); D9 in Pisces
